H0_samples,cosiota_samples
8.501720173378019751e+01,-6.880456346514390864e-01
6.477448601385157190e+01,-8.972050287878871044e-01
1.178916126086284208e+02,-4.480948553069331042e-01
7.347452507046864412e+01,-8.806151195012695831e-01
1.112986875506128683e+02,-5.540187887819352230e-01
9.215639289824007108e+01,-6.969781756513492299e-01
6.681098303022550056e+01,-8.776010744094335791e-01
9.313190616903925445e+01,-6.508253245867556824e-01
8.007894543577498325e+01,-8.040690491921557159e-01
7.046742504217036185e+01,-9.088309130749364639e-01
7.875937717303560248e+01,-7.711519435353396679e-01
7.998451886702135027e+01,-7.661501062435058795e-01
9.045357582408254871e+01,-7.290508575306851036e-01
7.950182011424413986e+01,-7.892308003083827739e-01
7.602155448220024425e+01,-8.182217451831891308e-01
6.755983875609233280e+01,-9.910947792951106949e-01
8.734786149083862483e+01,-7.444651147703645888e-01
7.385491826720402742e+01,-9.315188906428977234e-01
7.302761702095801866e+01,-9.001765043731149163e-01
6.802617583402430057e+01,-8.915275114298728543e-01
9.469233131830864636e+01,-6.682143483520963656e-01
8.058324910242154715e+01,-8.116060723062724636e-01
6.875228063560726355e+01,-9.297452202238125629e-01
7.578527183586840010e+01,-8.466822444325766694e-01
7.809118042885118882e+01,-7.894187512118516770e-01
8.345810171789109688e+01,-7.643333063063112442e-01
8.342682890741137669e+01,-8.451706108611788393e-01
1.080195473685729723e+02,-6.152528188855092006e-01
7.950797286739623360e+01,-9.059881433567918974e-01
7.718365984450545625e+01,-8.131541813038171140e-01
6.810400175034618542e+01,-9.328989220676656702e-01
1.068914787303411629e+02,-6.124096547852404537e-01
1.055273725759557522e+02,-5.638898394024705052e-01
6.761460352831853982e+01,-8.281522781805439326e-01
7.926780183756864062e+01,-8.504622784191058216e-01
7.226651490775614661e+01,-9.526910967074139203e-01
8.563436206205408041e+01,-8.350506494326691564e-01
7.113682703478642111e+01,-9.507387629112679095e-01
7.251513839096482172e+01,-8.333062743354666679e-01
8.166095745169762665e+01,-8.150544493852930339e-01
6.791098248429061357e+01,-9.943368098333934535e-01
7.326178136311176559e+01,-9.154416582644101519e-01
7.438482508440236529e+01,-9.127178340098258680e-01
7.305388660990142569e+01,-9.405263885035134441e-01
1.211487358747933740e+02,-5.554758760696955067e-01
8.633927211785500333e+01,-7.207298048675491176e-01
7.729179642138419126e+01,-9.243405225069994957e-01
7.724426484700623519e+01,-8.426337387786959621e-01
6.762648955359902914e+01,-9.132294265884368656e-01
7.356473998823186378e+01,-9.231091853219159926e-01
7.615187759061842598e+01,-8.824427115375057529e-01
7.577087173209304183e+01,-8.435422358365878281e-01
9.692325915261083935e+01,-7.377490121748404572e-01
6.404330945064305070e+01,-9.977935299354875331e-01
7.223615954506087178e+01,-8.499687730050284884e-01
6.727726069584885238e+01,-9.941671249680521516e-01
7.519536066505224881e+01,-7.847569960659909194e-01
7.090348899115616632e+01,-9.201889117841891563e-01
1.066755240780702394e+02,-4.715654940551263219e-01
7.256820495590240228e+01,-9.435852795650826463e-01
7.407547258427426584e+01,-8.882463512668922201e-01
5.979528002972362088e+01,-9.791228593896883492e-01
6.079605667138920921e+01,-9.725676763731673224e-01
7.591979798676922542e+01,-8.461401552945938542e-01
6.660446497235015784e+01,-9.819710292725720713e-01
7.150085601154592041e+01,-8.417953257342820628e-01
7.123720705506985951e+01,-9.449893345257066590e-01
7.440205660715376723e+01,-8.562408649926063209e-01
7.672859745230530848e+01,-8.458438736271517433e-01
6.554369160202115552e+01,-9.678677829008527356e-01
7.985180230507350529e+01,-7.673019388505057936e-01
9.375645918681308899e+01,-6.323558399225185367e-01
7.982317506901283366e+01,-8.122983371481605763e-01
6.859764615431585355e+01,-9.376558357669949606e-01
1.137336646347694966e+02,-4.832258223303534383e-01
7.262833865477814754e+01,-8.657672222671550788e-01
6.657939379673685210e+01,-9.908028300688487278e-01
7.790446919658818103e+01,-8.122651520544399428e-01
7.864612596060119643e+01,-9.185117750941376169e-01
6.707115797230247267e+01,-9.777793622843432564e-01
6.940252051860888116e+01,-9.599887715092860763e-01
6.931711753534020204e+01,-9.323042433520909444e-01
9.125020524361343632e+01,-7.088690551302099241e-01
6.595364264379441011e+01,-9.443114481799486093e-01
7.832834170105950022e+01,-7.274987293102823660e-01
8.052660655466186768e+01,-7.241829892175907224e-01
9.055925365452462472e+01,-5.998862481274798153e-01
1.535066761149473393e+02,-3.993375764368468084e-01
7.838022760578094505e+01,-7.785853448685533529e-01
6.210445308060946701e+01,-9.779053670975181856e-01
6.663813897300504152e+01,-9.480498044655286671e-01
6.869437873526563010e+01,-8.099376471502058861e-01
9.786234955918051526e+01,-6.665423816777432675e-01
6.609443854677530794e+01,-9.733878989378914603e-01
7.505150192504093809e+01,-9.136370452063019565e-01
7.547204342660312193e+01,-8.684655161381490407e-01
8.634346589783514503e+01,-5.623209695152312504e-01
6.399003140219296881e+01,-8.683946739418574312e-01
8.081091602887062209e+01,-7.632685705244333096e-01
7.445877903333179404e+01,-8.474931070874375250e-01
7.757495986081096362e+01,-8.454641028854825713e-01
6.813403716230962459e+01,-9.875390372510366443e-01
6.407676259337941360e+01,-9.816168227860295747e-01
7.586569062747737746e+01,-8.572473118728488606e-01
7.069285207220580958e+01,-8.260063316296030189e-01
6.916056403304203570e+01,-8.924738239647850291e-01
8.872168583416497256e+01,-7.418372232645470410e-01
7.219946584470869766e+01,-8.361408256436002606e-01
8.305103984547200469e+01,-8.021613216535485869e-01
6.871288482452891344e+01,-9.469748679000553615e-01
7.329560145555490180e+01,-8.331564126801574988e-01
7.516941758930566664e+01,-8.599160986041385346e-01
6.995609324156666275e+01,-8.447479409059971411e-01
7.858338187251520424e+01,-7.890269286210560562e-01
6.999573141481435812e+01,-9.140786485766151381e-01
7.120476498150031830e+01,-8.988219620561270773e-01
9.436619705220363130e+01,-7.161186146664630936e-01
7.506192458853517735e+01,-9.620024306047432194e-01
7.966953474793068324e+01,-7.819261545545045378e-01
6.458095810483195010e+01,-9.804094112686577711e-01
6.803773135570823172e+01,-9.911378801106022207e-01
1.090870741805489530e+02,-6.307268038049316239e-01
7.014874722341204460e+01,-9.529325401374093563e-01
7.091513424659211751e+01,-8.550439961572905423e-01
6.711546465288199670e+01,-9.687772700958262595e-01
1.008181801694639432e+02,-5.822234786405175999e-01
6.683874834859236103e+01,-9.430283570982905816e-01
6.988818317223770293e+01,-8.822431840434309391e-01
6.075410304726432997e+01,-9.729384893102485110e-01
6.519382235739922749e+01,-9.968823336552596892e-01
7.550320778308635283e+01,-8.674218051239872551e-01
6.629427885180655267e+01,-9.805487464605440184e-01
9.047966674339001258e+01,-7.010412600191012755e-01
7.155465494964619211e+01,-8.183150387392869041e-01
9.444153644004887838e+01,-6.212909120385434747e-01
6.248281181216453462e+01,-9.353689591372489343e-01
6.571896062542784023e+01,-9.340545239416117029e-01
6.842379103703041210e+01,-8.075034217417693672e-01
9.345951290552733326e+01,-6.306633672946829750e-01
6.212681931746786290e+01,-9.945867211862328139e-01
6.725505542080141197e+01,-8.292721077297025012e-01
9.052499500394407050e+01,-6.670560212279638135e-01
8.077116932661436977e+01,-7.417985603182490895e-01
6.858670771206315919e+01,-8.935806105465352589e-01
7.990553246474580362e+01,-9.234593157909775085e-01
7.622573039257285643e+01,-7.637016698946897941e-01
6.854718163185083313e+01,-9.781972415371922303e-01
7.066701900151861082e+01,-8.845494094651820127e-01
6.654660784824608299e+01,-9.500943767177212340e-01
6.992396017698200694e+01,-9.257315905774594622e-01
6.887940930148211294e+01,-9.973149380747403647e-01
1.264033882855949003e+02,-4.749154483192731813e-01
6.795125536340313488e+01,-9.667658784744277423e-01
6.515723644794479696e+01,-9.765620735168365485e-01
8.211967556323394035e+01,-7.216557028026642229e-01
7.629325586404272030e+01,-9.125379827830827351e-01
6.747742808301404693e+01,-8.955814149442965499e-01
7.431619996905067183e+01,-9.939010591935224515e-01
7.869125885481787464e+01,-7.346103349462541621e-01
1.021334297528047301e+02,-5.965865845333808704e-01
6.651318007369262375e+01,-9.618669173776225323e-01
6.416136416422702382e+01,-9.781513099576020220e-01
6.048337447721830529e+01,-9.648876307081344361e-01
6.876656920393143935e+01,-9.655724798877194370e-01
8.068256294442649335e+01,-8.318631007116337184e-01
1.112898895701323738e+02,-4.698703979905949901e-01
6.914480587302050196e+01,-9.124176674449770985e-01
8.219488466036717966e+01,-7.677285772318894752e-01
7.561596639140911691e+01,-8.507585606842356096e-01
6.984017673333070775e+01,-8.997590773654899898e-01
1.207034582973139152e+02,-5.551366352271503990e-01
6.860507463757430457e+01,-8.796781074891497632e-01
7.207569727248974800e+01,-9.121088474697176540e-01
7.471074821089983686e+01,-8.163631071808526984e-01
9.639459626497360034e+01,-7.239080125363076545e-01
7.351592245952183191e+01,-9.702448636555529582e-01
8.188850345686719834e+01,-8.080349863449153291e-01
9.811537039689838480e+01,-6.288798124513572674e-01
6.141797687950052165e+01,-9.978937298168625292e-01
6.957303889161447330e+01,-9.383290148541325593e-01
1.453283713678489164e+02,-4.050140025564302193e-01
7.076608524413083501e+01,-9.125930310614068786e-01
8.651245465024207704e+01,-7.895920593356476891e-01
6.729538539775785466e+01,-9.924295389340364038e-01
8.010192288846414499e+01,-8.435713363253978248e-01
8.116140219762523600e+01,-7.239226065396818788e-01
7.619171780907572611e+01,-9.076245204659015853e-01
8.387559949694771433e+01,-8.805361014792907337e-01
7.932475939760584538e+01,-8.639495343274490313e-01
1.177566504985093445e+02,-4.882598652582796350e-01
6.598697252721849793e+01,-9.804556226320704226e-01
7.500154644863248166e+01,-8.321307009359362183e-01
8.570999742209669137e+01,-6.878599182754564501e-01
8.847217869209991647e+01,-7.443941950656817186e-01
7.636178094416897011e+01,-7.655216460724573180e-01
6.266349695978793477e+01,-9.377169631887019019e-01
7.407580115192867254e+01,-9.191658567371850941e-01
6.866754006847477854e+01,-9.431686273394211950e-01
1.121373909939071183e+02,-6.487022453145030454e-01
7.414162878901319687e+01,-9.934825493362294813e-01
1.414477003270901037e+02,-4.999817075862083016e-01
6.223145988696924036e+01,-9.958608830102193554e-01
7.903532052381720518e+01,-8.099301918040763271e-01
7.418688243744465183e+01,-9.112622662263097917e-01
7.188757907856762586e+01,-9.594155046842726131e-01
6.432429262234357736e+01,-9.475395566011820536e-01
6.633380702178627075e+01,-9.653653676913664938e-01
6.941842011478411223e+01,-9.200121547191009164e-01
7.217222719493341287e+01,-7.706169008101544371e-01
9.107924839594657840e+01,-7.395550181645148546e-01
7.222627414214927910e+01,-8.137685969297702160e-01
9.351482150510558711e+01,-6.683020718151722050e-01
8.089798690229829958e+01,-8.552315303427122650e-01
8.367901762263255705e+01,-8.062039473372798470e-01
8.873973189957330021e+01,-7.543223842962931691e-01
8.471354570209884116e+01,-8.552453003844773249e-01
7.401222680004941878e+01,-9.378526107077966856e-01
7.486931889741076418e+01,-9.590277001516959166e-01
8.683196281612926271e+01,-7.471012840549918765e-01
8.593755919466947546e+01,-7.676580840920746995e-01
8.958890779020802597e+01,-7.817632245373846711e-01
9.061373405744515708e+01,-7.908865092663847074e-01
7.576948783646929542e+01,-9.413152546639336204e-01
7.799278217863562190e+01,-9.664292732010536513e-01
7.570846984399312873e+01,-9.799549231684794304e-01
9.116842209700206467e+01,-8.170548651109338367e-01
7.827779269725444067e+01,-9.044786781136091580e-01
6.960844920037735051e+01,-9.947531967243680162e-01
9.497934920670661540e+01,-6.718033346789300531e-01
8.570214718714599655e+01,-7.397712526914124176e-01
7.577616584339243389e+01,-8.954655961526273300e-01
6.918808602349008652e+01,-9.954015177822070903e-01
6.876595409036647766e+01,-9.298798303177899793e-01
7.404058830112442990e+01,-8.604522737139022048e-01
8.623267975629784132e+01,-6.312706635174517578e-01
6.925497729071291531e+01,-9.526853080039507926e-01
7.491909836526387778e+01,-8.318111672568270221e-01
5.927140495864593817e+01,-9.526744055458529203e-01
6.468998783107559802e+01,-9.543522737331192607e-01
6.474104077015185510e+01,-9.765330011477433292e-01
6.988737945235325810e+01,-9.066492325279380537e-01
8.856703123886815376e+01,-6.513705976259602792e-01
1.118482157233452909e+02,-5.053113078226352251e-01
6.691520691438553570e+01,-9.199799672113802007e-01
6.450602260902272178e+01,-9.585397488886060469e-01
7.080164979665335068e+01,-9.737761052178443011e-01
1.158676147506591576e+02,-5.889485609144863298e-01
1.060050114049212482e+02,-6.208129269223567892e-01
8.888899446382183100e+01,-6.795983584197640148e-01
7.117519985897487800e+01,-9.971451420480665906e-01
8.138880444948517834e+01,-7.871164909288644873e-01
1.163612183426492095e+02,-3.497712487900943579e-01
6.572613359018913570e+01,-9.869318806934025412e-01
7.043259450393237842e+01,-9.326830425741874375e-01
7.704490524233595750e+01,-8.429984228642121158e-01
7.149662785255061692e+01,-9.001658581260378877e-01
7.640930833625648688e+01,-8.766262086300856682e-01
7.732440211427210386e+01,-8.271467394573941423e-01
8.364474000823516064e+01,-7.448901470806964520e-01
7.423070339593621725e+01,-8.331361375178355511e-01
1.060931663458908361e+02,-6.592623661467293950e-01
7.210902419989923828e+01,-8.668280275828501580e-01
6.732459444404847204e+01,-9.741864070862001901e-01
7.068366327341087185e+01,-8.286095258328920465e-01
6.511773838353050792e+01,-9.834834785905108845e-01
6.615023721626083386e+01,-9.778909690106744046e-01
8.992202179902287185e+01,-7.640069808464929890e-01
7.882938813795226451e+01,-7.869623049271493587e-01
6.928622180593076507e+01,-9.385142383805074040e-01
7.114413656723512247e+01,-8.723822982357773981e-01
8.562719671586545189e+01,-7.165311597495658269e-01
7.302549998345112670e+01,-9.634705638084981594e-01
7.324883894827887332e+01,-8.323592308862081124e-01
6.490343770833273140e+01,-9.661926144488421908e-01
9.054438145149151751e+01,-6.104720441111620710e-01
6.319242419614021600e+01,-9.149598616293531661e-01
6.732634390455015705e+01,-9.435454397873247467e-01
9.516031275428450442e+01,-6.447342734358678662e-01
7.955182003327084317e+01,-9.033015680703113670e-01
7.742248300516109794e+01,-9.789716701210749994e-01
9.119053184134627088e+01,-5.784274773922963853e-01
8.631220834318766322e+01,-7.352474524759792240e-01
7.158612357220627587e+01,-8.863199990020664831e-01
8.366367476299663508e+01,-6.828435232294203239e-01
6.225810755567913191e+01,-9.901317423017884645e-01
6.723804408120184917e+01,-9.159219091249906075e-01
6.677000020178265061e+01,-9.214573343203760203e-01
7.219767678089010587e+01,-8.767723859920216745e-01
7.054913330799156768e+01,-8.982086907630040251e-01
7.366794165480396828e+01,-7.862335170624165093e-01
8.386302028273195219e+01,-7.067875983024287656e-01
8.478644140795786655e+01,-7.188895440491885891e-01
7.448079632192420263e+01,-7.650867263980357658e-01
7.155755690342340358e+01,-9.034855925125683251e-01
7.109772775557016189e+01,-8.285364512366563128e-01
6.319014147447828833e+01,-9.473486147859389028e-01
6.388854802346227757e+01,-9.809330890210264942e-01
6.832685428428806063e+01,-9.401690970245606405e-01
7.059112311203091394e+01,-8.611182456579826727e-01
8.210100633070327092e+01,-8.244951241509559381e-01
8.073703177289698374e+01,-7.070305162363433871e-01
6.260872530465361052e+01,-9.766196003468754494e-01
7.856170524546041634e+01,-7.298573902971492444e-01
7.041863428217666865e+01,-8.761870006886665063e-01
6.960359966276578803e+01,-9.018779286742919510e-01
6.027461362291450797e+01,-9.824046768671376162e-01
6.804626428380564107e+01,-9.870380840770728303e-01
7.090992521800605175e+01,-9.465592174218024901e-01
7.274464656316824573e+01,-9.260989280675063773e-01
1.121326742868776307e+02,-5.841307396192423340e-01
6.490589843247605017e+01,-9.574924642881806891e-01
7.844213100775030512e+01,-8.351308789733343785e-01
7.992850473581852100e+01,-7.948822848495344928e-01
6.900125702957579676e+01,-9.761815254561532207e-01
9.290274514194470612e+01,-6.865664328708962483e-01
6.926049460573675276e+01,-9.454001155105133947e-01
7.495257110684208612e+01,-8.871783765551378709e-01
7.329562812300456187e+01,-8.707347712064468226e-01
7.311975031107778022e+01,-9.892918145746856240e-01
8.929401037407511410e+01,-7.051349886420343882e-01
8.157610582215212958e+01,-7.888893181298944901e-01
1.022136774572206406e+02,-6.653210403345602986e-01
7.094183983721973163e+01,-8.872589806709966220e-01
6.367042715444259926e+01,-9.691664180483116064e-01
