H0_samples,flat_z_H0_samples,250kms_uncert_H0_samples
8.104698101545686484e+01,6.651554833119752175e+01,1.072242586324790636e+02
6.379914542492821994e+01,7.776190896230099270e+01,6.361369339905672149e+01
7.303369091596663054e+01,8.767391524132095526e+01,6.596568796134791057e+01
7.014594843683829595e+01,9.825141799814056753e+01,7.302826995919856756e+01
7.546757405301787003e+01,1.019758005761740378e+02,7.866972248557239311e+01
6.703145670226354014e+01,8.986531695772208650e+01,7.353810585248005793e+01
1.066837028190468004e+02,7.354641056179937664e+01,6.373566801524298597e+01
9.181589039193060842e+01,8.365471120147032025e+01,1.016562562316797056e+02
6.991216692868562177e+01,7.031443112932342387e+01,8.557010563700437444e+01
8.487610819718766209e+01,7.167071357883050098e+01,6.894448369961385481e+01
8.681873113198058434e+01,8.163626539268935289e+01,8.969161056156177381e+01
7.321649107628043396e+01,7.155955884522943222e+01,1.114966487949474754e+02
7.103478498108320593e+01,6.326564685119581100e+01,7.806641860212009476e+01
7.065252700506682970e+01,7.119128893738734121e+01,8.164681491948543623e+01
8.613135466908998694e+01,7.544786463706616075e+01,6.989474762380250183e+01
8.085735649678943560e+01,8.997549652999397551e+01,9.750493121576222677e+01
7.577518264363752110e+01,6.274647091972768465e+01,7.257861459580978192e+01
7.266580777540205816e+01,1.462850014634031197e+02,1.005151079499628821e+02
5.906647717448665702e+01,1.338772034901769246e+02,7.793363555955946254e+01
8.298718729052933440e+01,1.311652569082353637e+02,6.757132416395469932e+01
6.356903003476725900e+01,1.289941268487634431e+02,9.402162494779081214e+01
7.312205054665345472e+01,1.388250503463031578e+02,1.006103817132360803e+02
7.493872512775064365e+01,7.901666870254547348e+01,6.267940476658645110e+01
7.747060650509591540e+01,7.122332421814621739e+01,7.286395422463563420e+01
7.448509787101606605e+01,7.220054725483737457e+01,7.110149616432521213e+01
7.265275236948255611e+01,7.223210437628613079e+01,6.393197251889249344e+01
7.140969228547459124e+01,7.601871328439349895e+01,6.940756325212595357e+01
1.405807403507832589e+02,6.049114050408002186e+01,6.667016046293421994e+01
8.577828244537512603e+01,1.008882407066572000e+02,6.811387775797288668e+01
1.271053328348266263e+02,7.736732861409440432e+01,8.672248546072614772e+01
7.430160742682922148e+01,8.651201744937708327e+01,6.810709548966612203e+01
1.334314877320084918e+02,6.989372453260203599e+01,8.368995974978754759e+01
7.514503218189875611e+01,8.373372379450584901e+01,7.377831286199076999e+01
1.032859531002231819e+02,8.396991599441146548e+01,8.694724076097210741e+01
7.613757535787429731e+01,7.148162639474269042e+01,9.160435559343663670e+01
8.902629203327332164e+01,1.058156516472758142e+02,9.465933469571172054e+01
6.831190720316510578e+01,1.078062933325845734e+02,6.862254295066756526e+01
7.844045210160692250e+01,1.071851090920180809e+02,7.433314822600402749e+01
7.455161321596008861e+01,1.090995222818522734e+02,7.799744374838415695e+01
8.417670291831039719e+01,1.036371786309735086e+02,9.331798810969105773e+01
6.588915383612209098e+01,1.077594605200545175e+02,5.651760062935388618e+01
7.946637857268285643e+01,8.179454997659169635e+01,6.962129340694364998e+01
9.261022378424482326e+01,8.145445651858146618e+01,7.654927814412148734e+01
6.579474331898271089e+01,6.949446625876169037e+01,6.841673875009868766e+01
6.718779464352768116e+01,7.207679312027181595e+01,7.923814847205549938e+01
6.677855952516904381e+01,6.491729196885702891e+01,7.134208366872287854e+01
6.209346516268578853e+01,6.356505040518150906e+01,7.263461360657905175e+01
7.444470880872275131e+01,8.600624109947908380e+01,6.342190517485953194e+01
7.453139825390880446e+01,1.028489519622304726e+02,8.192265129929745626e+01
7.028690746494528696e+01,6.730818625560830526e+01,7.165584907172514306e+01
7.071510460224584449e+01,6.669952364317450133e+01,8.138281509539062597e+01
1.303385281034459808e+02,6.577757326727369502e+01,8.517272111210394314e+01
7.464356847081373303e+01,7.758881702606251451e+01,7.661823267020209016e+01
6.831091005765217972e+01,9.063189541910747948e+01,6.657930915281062312e+01
6.854561165404011547e+01,1.490419079642447571e+02,6.545883212166748422e+01
6.711887878160949583e+01,1.389216343799368474e+02,7.927621369544787910e+01
8.285214895595213136e+01,1.127122204795633849e+02,1.174020230299853722e+02
7.206915079383500711e+01,1.194988740724335798e+02,6.509710185249268477e+01
8.893423348804401485e+01,1.203048166128876204e+02,6.769859310591192525e+01
8.041396053039244407e+01,1.115630427384376873e+02,6.186513774741109017e+01
8.989049670788719482e+01,6.650879214570569786e+01,9.129749886886074250e+01
6.626667192984001531e+01,7.295800392891941044e+01,6.652134786522533716e+01
6.944837585700582849e+01,9.469568666670456025e+01,6.826511620676291159e+01
7.416411644049961183e+01,9.389928203922175953e+01,6.631287486861378966e+01
7.534757953615691406e+01,9.218821608650699773e+01,8.542033206084828123e+01
1.095575040070144013e+02,8.085677902579533338e+01,6.922300397842664665e+01
8.983095860641932973e+01,9.048583641993766946e+01,5.759067983985571004e+01
7.634009748444641730e+01,9.393256327743677048e+01,5.993928244011955542e+01
7.213075841586349668e+01,7.882329901191664590e+01,8.206341072331979092e+01
7.524177020705938901e+01,7.832852867148154985e+01,6.500811651969978300e+01
6.895927332145298294e+01,7.791898217021038420e+01,6.959868512366263360e+01
8.313103957142668321e+01,7.189511968928214003e+01,6.501730832471243104e+01
1.331004539805391573e+02,7.681960517466833949e+01,6.030825662729020564e+01
6.592886622953209041e+01,7.421130668869237468e+01,1.007445870833527977e+02
8.843718417117268871e+01,1.287583081510673821e+02,9.891032124534000047e+01
7.813943349965379070e+01,7.063792604033965006e+01,6.788423106099676829e+01
6.540102301928195061e+01,1.144861130279330297e+02,5.836596951447855020e+01
8.503985241646621773e+01,1.156267509701361291e+02,6.113058992374091360e+01
1.046069832117956508e+02,1.131912057114524401e+02,8.151093848434041433e+01
9.627993481098518203e+01,1.033018025100983692e+02,7.097653715930616158e+01
7.603478281130149696e+01,1.033428476630019333e+02,6.320116564958547656e+01
7.461730704083103660e+01,7.652050936330034858e+01,7.667859120224093772e+01
7.441047614711693825e+01,6.675666103425945153e+01,8.107219668580135874e+01
6.505486559214232045e+01,6.214638942132391008e+01,1.129039526264565296e+02
7.312766226799583080e+01,6.654708615992737464e+01,7.620653989142678597e+01
6.217973267778916124e+01,6.909755070143815203e+01,8.300714063364073070e+01
7.129357234256195852e+01,7.928122520131913120e+01,8.485946267618263050e+01
1.116302576490576115e+02,7.447522038354919971e+01,6.543935688932212713e+01
7.945160108378053110e+01,1.008636622765731090e+02,7.223220814599319795e+01
6.615734489264058027e+01,1.043347636608438336e+02,1.021854655215500856e+02
1.187092783760972168e+02,1.034084260283516699e+02,6.840944592281155678e+01
8.175391897455155288e+01,9.598315104428223776e+01,7.964904182132873700e+01
7.761015716499025530e+01,9.598315104428223776e+01,6.097002629927657580e+01
6.621050845263150109e+01,9.598315104428223776e+01,6.725534396762614620e+01
6.260647091577276058e+01,6.688591517322845448e+01,6.291095612303210771e+01
8.884080159030061452e+01,6.817942519302640392e+01,6.697677090496785013e+01
6.947540598548812341e+01,7.976146817972809799e+01,8.291766921269162083e+01
7.044468229512192181e+01,6.893487212335148229e+01,9.423153859888209638e+01
9.913319600340108195e+01,8.337019879843936110e+01,6.714827451880579190e+01
7.671021653675902030e+01,1.018081780254304078e+02,7.571791029621375912e+01
6.027228881583661035e+01,8.281716569700937214e+01,5.723623069246950479e+01
6.545736645335897208e+01,8.729989366390900329e+01,7.320061255514981724e+01
5.855457607528688868e+01,9.409443799046376000e+01,6.762441890913866871e+01
8.133189040372124623e+01,7.872703594843999042e+01,5.903490711454183781e+01
8.993295071210357605e+01,6.461639562049140295e+01,6.790523974821419984e+01
8.107098599375326842e+01,8.927781978706363475e+01,6.033629090946803331e+01
6.806529329513794835e+01,7.826375479724565309e+01,7.411748645474723673e+01
7.190859345617194265e+01,8.036385533485929500e+01,6.280697308144521429e+01
7.383221240385537953e+01,6.567955698732914982e+01,9.978157740376734353e+01
7.750181759889156297e+01,6.275374992825663867e+01,1.126808701386771361e+02
7.147765870068433003e+01,7.192447871920924740e+01,7.463660578457958650e+01
9.272686859552891292e+01,6.782512370844287375e+01,6.143513985172861425e+01
7.249089174428915783e+01,1.053171842836665775e+02,7.233647272635941761e+01
6.295677504113312750e+01,1.191485272309854651e+02,7.645066196136953351e+01
6.472785478667582026e+01,7.593487447528559642e+01,7.065096079441636334e+01
7.306609249379626192e+01,1.193982796199189522e+02,7.206159296955146942e+01
8.089523157251070984e+01,1.153682401626306131e+02,6.853171692325474851e+01
7.494067500652698754e+01,8.749415109479984665e+01,6.940410270218441724e+01
7.063886099846038746e+01,7.400432815818540178e+01,6.729574484977317184e+01
8.529675578362852661e+01,6.572400131206063634e+01,6.766408610083330188e+01
6.486820317729495855e+01,7.022669325534968721e+01,7.228342404341705674e+01
6.477968918550595845e+01,6.612043804230363264e+01,7.118549091696856124e+01
1.034148169846473166e+02,7.748326730376196281e+01,6.890555192206907975e+01
8.842485235816629086e+01,7.337293287857011137e+01,6.895077100447062435e+01
7.568847606291687669e+01,1.328394871665134360e+02,8.822172705886259791e+01
6.895495999373989093e+01,1.284865721840990602e+02,7.192200807376806893e+01
7.384150431215667254e+01,1.274914452530764493e+02,7.505690235073899430e+01
6.371623938935577769e+01,1.338156463383966184e+02,7.322213373524014912e+01
7.196707838004299163e+01,6.390978767245661629e+01,7.002473267170957172e+01
6.537718859411138794e+01,8.397149461278154092e+01,6.348223326083978435e+01
6.317942532782928566e+01,7.546831404858725989e+01,7.824927798244105759e+01
6.926456870293073109e+01,7.245202505529988457e+01,6.264281678755964577e+01
7.388327420575198801e+01,1.007380856798428113e+02,8.764932853970545068e+01
7.352405019733531333e+01,1.140190580624066286e+02,8.115091942154251115e+01
8.162904906903490598e+01,9.787598337336179100e+01,8.178307363629970439e+01
7.386313117057649436e+01,9.638617733035434298e+01,9.609897384491968353e+01
1.156972580062444251e+02,9.783680354197046825e+01,8.033669336857076360e+01
8.400262374413355815e+01,6.929168672529473838e+01,8.052912063194776238e+01
6.803699350031435245e+01,6.969042789820407791e+01,1.183154336981320967e+02
7.889232508005748912e+01,6.674651236979009639e+01,7.855059370123976237e+01
7.692641763125919852e+01,6.690941202623847062e+01,9.623702715125872942e+01
8.135473202620153188e+01,9.712218785731444370e+01,7.770760631576743549e+01
9.569313318552727310e+01,1.309407928584276704e+02,7.198199518013471732e+01
7.798364925035726003e+01,1.232809844151871630e+02,1.125653400990019151e+02
8.549110201040441837e+01,1.289335679329217044e+02,6.650639669808214194e+01
7.368854805250059314e+01,1.305794291040040491e+02,7.412590105245909911e+01
7.326545945968661044e+01,1.237660000798792908e+02,6.841743822758152760e+01
7.095170387241320498e+01,1.332106456074203606e+02,6.935665270226760981e+01
6.493234220636844611e+01,1.277182002689497153e+02,6.444588114349296859e+01
7.470814543923167150e+01,1.281646147620428735e+02,9.153220976328866243e+01
6.972803067325283166e+01,1.288456552637036623e+02,6.927737593683481521e+01
9.481332425202730008e+01,1.275688386399547909e+02,7.329705611452574487e+01
7.526369531290720261e+01,1.260237861531537504e+02,6.774741355027325085e+01
1.277543407942389564e+02,7.258737386743455033e+01,1.061306096027230694e+02
9.744683717381555255e+01,6.870219468332808788e+01,6.914486845068512366e+01
7.492583342907337851e+01,8.959463762292281785e+01,7.980261039470400419e+01
6.665309958630199105e+01,9.031814648639019083e+01,8.112892618473097173e+01
6.465865575817473143e+01,7.255100774355783244e+01,7.656819718239088957e+01
8.856653498238713951e+01,6.654144908734478747e+01,7.447685722277873310e+01
7.330482002804306774e+01,7.137843665108233893e+01,8.978042400333100659e+01
1.109393315556804254e+02,7.992930498855307064e+01,6.501080944317187971e+01
7.267852439568413558e+01,7.920659229673135826e+01,7.262766455257873588e+01
7.674822632332681849e+01,8.712494762458287312e+01,8.288262226000510680e+01
7.295780428955589514e+01,1.124513740175825944e+02,6.438455527169085713e+01
7.429901760411378575e+01,1.102837186720885683e+02,7.919492962922772961e+01
7.532517503974919748e+01,1.397115364816132512e+02,8.395679989361030948e+01
7.404079050218810210e+01,1.453106816664439123e+02,8.337709499052951401e+01
6.657438901307314438e+01,1.488494550404383574e+02,7.812860825325783765e+01
8.447564902317181179e+01,1.318406123243833008e+02,9.167917205035492145e+01
6.789464655685361549e+01,1.156040123858146558e+02,9.698643138261901697e+01
9.794709207028205356e+01,1.199099429772647341e+02,6.887194082649625670e+01
8.027085486872982756e+01,1.207702712394845150e+02,6.281067486549112289e+01
7.335376623370483173e+01,1.199000976159476863e+02,7.006568264722774586e+01
8.039257312623881546e+01,1.114793793644989819e+02,6.338375734500596081e+01
7.278467817314316335e+01,1.052578657576654848e+02,6.930489021504531877e+01
7.372945555412064778e+01,1.106270253466059472e+02,1.535705816883035766e+02
8.744241277598321460e+01,1.093897236043393519e+02,7.921540285692626071e+01
9.345406886605040597e+01,1.096270870246740969e+02,1.100977560857921560e+02
8.331805946880443514e+01,1.149073275572281574e+02,6.679679650359999243e+01
1.021762504640816047e+02,1.205208219379187540e+02,8.747625896104609922e+01
6.929724217311866141e+01,1.166855432715887986e+02,9.612717611757099689e+01
6.469867469861118536e+01,1.160218633575978231e+02,1.085474839050401528e+02
6.992816069431715675e+01,6.414657814914659184e+01,8.203491393864722170e+01
8.567480959966661658e+01,6.798344930097371730e+01,6.497133794874820012e+01
6.355496480605430065e+01,7.148758811735301322e+01,9.094382667900282513e+01
7.224219576434852286e+01,7.201060172241560053e+01,6.322727440339097882e+01
6.443180060953044119e+01,9.810127801665342417e+01,8.910904417156895363e+01
6.243013725587962881e+01,1.088667713291482215e+02,7.208666075211233704e+01
9.241324111516507855e+01,1.031520442102432611e+02,7.564327255027227181e+01
6.975425732824587044e+01,9.909060580663987139e+01,6.969390016541565558e+01
6.476943697960761881e+01,7.045989817439854619e+01,6.856012140482009443e+01
8.071516127443229038e+01,7.587081800029208978e+01,8.112447958186128005e+01
8.824048812170710221e+01,7.532239910325456833e+01,7.298871022600631875e+01
8.171423253633648187e+01,7.782582958835057241e+01,7.747784451674665718e+01
7.850426146624488410e+01,7.361302236500129936e+01,5.941609147097733512e+01
7.882598911328304325e+01,6.765583747846321216e+01,7.906468712243696473e+01
7.118716395084825876e+01,6.816540872409728991e+01,8.663956459110229957e+01
8.891421793927440831e+01,6.971414088925166652e+01,7.488834166279922044e+01
7.611503018279773869e+01,7.044297599251488862e+01,7.881108075992088402e+01
6.754070570530873852e+01,9.607281353621272046e+01,7.871752656628260070e+01
7.987502444818578340e+01,1.039360029690169256e+02,7.101619739885053662e+01
6.557763505584361496e+01,1.064079338115272009e+02,7.113753440025071484e+01
8.550559897807643495e+01,9.597781269633135537e+01,8.053441806867448349e+01
7.335489427214871228e+01,7.254042300086989314e+01,8.149033219385412963e+01
7.263891541777287841e+01,7.026502949012105148e+01,8.074929584389545312e+01
7.892320027327761522e+01,7.739493392594745558e+01,8.585993854774355327e+01
7.281523902692998718e+01,6.953779933924779755e+01,8.900319374609338752e+01
6.687625284917994861e+01,7.584908301289540589e+01,7.571237703635419791e+01
8.144157679587027587e+01,8.262130254854750433e+01,9.857849201348616930e+01
7.267792038206508209e+01,7.385962844852875264e+01,8.018202666520041078e+01
6.474419318681283642e+01,6.822363067321045094e+01,7.791837924713253472e+01
6.144321182446186924e+01,6.857612835869481671e+01,9.045919916077475875e+01
