cosiota_samples,planck_cosiota_samples,shoes_cosiota_samples
-8.166471702839510627e-01,-9.001295095023588155e-01,-8.862677334233134419e-01
-6.169048965539547513e-01,-9.884092422317648508e-01,-8.325311151722469827e-01
-9.325946764780658205e-01,-9.120303472488051622e-01,-9.537260013465608255e-01
-8.079908979725992646e-01,-9.027259949171410058e-01,-9.400847869448366589e-01
-6.378597494427445946e-01,-9.215890465036750134e-01,-8.921096416738687473e-01
-8.823887190501096267e-01,-8.953941224451464898e-01,-8.645671044479468215e-01
-9.490070525802507539e-01,-9.749107365393349101e-01,-8.278513840674230906e-01
-9.027083056612410505e-01,-9.601577158688215929e-01,-8.678496738460972360e-01
-9.092034646124187436e-01,-9.946678847408600976e-01,-9.757568861997476528e-01
-7.290158982068540849e-01,-9.329765709899524584e-01,-8.898983616843069155e-01
-9.442000715530254329e-01,-8.283022925484716525e-01,-9.072649010613871301e-01
-7.866890895348377377e-01,-8.739200875809480795e-01,-8.988263316504808698e-01
-9.507515416812211129e-01,-9.887165325131548332e-01,-8.951748316508627568e-01
-6.400982512541523173e-01,-9.528044417704951696e-01,-8.969212874983325534e-01
-9.430059760841090766e-01,-9.702866436633538205e-01,-9.947394373150756364e-01
-8.819830009358694545e-01,-8.542068825525860332e-01,-8.546225579779047621e-01
-8.889505843303980859e-01,-9.307188074947213563e-01,-9.390676229905946526e-01
-8.463742887438697737e-01,-9.001941036791486495e-01,-9.662947751682314790e-01
-8.862654074020249739e-01,-9.211549123286969509e-01,-8.802014617974220911e-01
-8.769816043643977599e-01,-9.163903855125035136e-01,-8.098361499402798591e-01
-7.503153974528905534e-01,-9.827103875758693707e-01,-7.658832688237807718e-01
-8.221108930447035279e-01,-9.416489885754349975e-01,-9.892345278792881169e-01
-7.346663473867245386e-01,-9.386940702845555373e-01,-8.778175112184748441e-01
-7.499279486855963128e-01,-9.862989438812159726e-01,-9.363566728851788756e-01
-8.079237607964816492e-01,-9.292331107910050125e-01,-9.317040675067873590e-01
-7.399984346226931020e-01,-9.087584088345149747e-01,-9.087820048443229215e-01
-9.359730662193480599e-01,-9.767613510463407644e-01,-8.441755997205693252e-01
-5.872383895624923023e-01,-9.894473426914023317e-01,-7.948849102094938113e-01
-7.965747988789856349e-01,-9.176117576401555676e-01,-9.236727489605696118e-01
-9.648183206561060654e-01,-9.488216704074434737e-01,-8.134446598471543055e-01
-9.700767339184623861e-01,-8.565327524246993951e-01,-8.990316072840037753e-01
-7.542024232160760011e-01,-9.391467838407590030e-01,-9.573219913075863285e-01
-4.841875586591017355e-01,-8.931599557490235153e-01,-8.994397193964719373e-01
-7.686249864219668604e-01,-9.135752952067713872e-01,-9.593269869650539183e-01
-4.485670558073411862e-01,-9.424150235775715645e-01,-9.815115133488551136e-01
-8.370426494679678031e-01,-9.144003043812609643e-01,-9.539797258082632903e-01
-9.974040111832626065e-01,-9.428713008351385927e-01,-8.785755207340716355e-01
-8.865409739622535090e-01,-9.900728675409814494e-01,-9.027637801555835617e-01
-7.036603593772648990e-01,-9.016078820779328540e-01,-9.908888585892023926e-01
-7.303701276912439866e-01,-9.006841383609709428e-01,-9.255231998062015686e-01
-7.948945837085661381e-01,-9.989001645855295486e-01,-9.623142523277524729e-01
-7.621923451553823670e-01,-9.746074860939307749e-01,-7.815967970114681140e-01
-8.602988253124439488e-01,-9.906128959303217574e-01,-8.618490746638370892e-01
-4.687041586944366567e-01,-9.717746825162372204e-01,-8.017375752371660447e-01
-9.064870495538338568e-01,-9.173984541518885871e-01,-9.613389093178666966e-01
-8.147723590532643945e-01,-9.728804646202164896e-01,-8.829422954453708394e-01
-8.395124669581394139e-01,-8.742176442605786857e-01,-8.859784850483715113e-01
-4.386657700491005119e-01,-9.120562383121206818e-01,-9.227316541938797023e-01
-8.619688086157588636e-01,-8.724286374874343775e-01,-7.978439731427134918e-01
-8.614894542024660318e-01,-9.814242489083702115e-01,-9.007573083346064324e-01
-9.832662448471598537e-01,-9.703517247425155201e-01,-7.942144431878201960e-01
-8.844516206351245025e-01,-8.717392941782097227e-01,-8.044367756414143589e-01
-8.401624139207041209e-01,-9.326089833665651696e-01,-8.331086931680871110e-01
-6.351518019721067443e-01,-8.998680383254475945e-01,-7.994872969007993380e-01
-3.377636691403287372e-01,-9.656592359141646931e-01,-9.484890604866085262e-01
-8.053472639904539765e-01,-9.436724886846338256e-01,-8.233003748303110436e-01
-9.173695711529674668e-01,-9.932229312669517141e-01,-8.881869249873927119e-01
-9.905280272651346696e-01,-8.875783398335697072e-01,-8.561117006581495659e-01
-9.377181561956766664e-01,-8.567436934073202615e-01,-8.825948227837565607e-01
-9.128480013993373055e-01,-8.816263053882660294e-01,-9.225838041034837289e-01
-8.303846517813580075e-01,-9.996480423563828266e-01,-8.296748966249076762e-01
-7.516898584325040211e-01,-9.962799633397880772e-01,-8.600828918919245503e-01
-8.860996390418797164e-01,-9.970682231145135965e-01,-9.141255162888538566e-01
-8.783931629665238106e-01,-9.680909211929111802e-01,-9.275233008104790677e-01
-9.713314467746120284e-01,-9.518940588859629015e-01,-9.576901807506975617e-01
-8.686291656469962152e-01,-9.622126857405725042e-01,-8.797804333662614384e-01
-9.323757006419109983e-01,-8.308033799733194336e-01,-9.537564630772615848e-01
-6.324447891828418600e-01,-9.738392314583144138e-01,-8.651910908833303493e-01
-8.499856125082536629e-01,-9.437052089712707481e-01,-8.855976950509734102e-01
-8.976974391647104534e-01,-8.666969929059810118e-01,-8.606148502479925577e-01
-8.397089550006470171e-01,-9.703814084575689280e-01,-8.663431838171407051e-01
-8.985863607056463476e-01,-9.827876477152167611e-01,-9.658800255543928959e-01
-9.388311378126478202e-01,-8.857034936917124179e-01,-8.771106818650198367e-01
-2.869938093599280760e-01,-9.851927838197793719e-01,-8.389882287638008584e-01
-7.682713441489509298e-01,-9.515813432723422283e-01,-8.681636742425248299e-01
-9.061707980398301387e-01,-9.763647503346493117e-01,-8.454228957477705197e-01
-8.288140314631086136e-01,-9.594967753513008457e-01,-9.203405770220712823e-01
-8.440165310902368878e-01,-9.840096723512580246e-01,-9.172443428163650214e-01
-9.245073670984617076e-01,-8.254297857438702701e-01,-9.269897229435287711e-01
-9.092754328771126549e-01,-8.845448496258087046e-01,-9.588967191393862333e-01
-8.129585023366717733e-01,-9.340599414299338710e-01,-8.346809485863849742e-01
-8.041389546489986495e-01,-9.559767985293395887e-01,-7.945358582109635082e-01
-7.904250295815085092e-01,-8.762564956870508848e-01,-8.434576966491155181e-01
-6.987855025199429804e-01,-8.111671473970174517e-01,-9.094889714019543936e-01
-9.516933224888189935e-01,-9.126545324721616614e-01,-9.110429958520736005e-01
-8.460180897983595738e-01,-8.640952892801270213e-01,-9.570000367940184605e-01
-5.465006783778865174e-01,-9.506872224307555408e-01,-9.593555409999595662e-01
-7.742968654058968170e-01,-9.010266432615985366e-01,-8.694355550896292195e-01
-9.232830908462650310e-01,-8.879972869360802656e-01,-8.371194478993015942e-01
-5.105261779770243757e-01,-9.207978014387550036e-01,-8.760540659244738793e-01
-4.969400160414849110e-01,-9.713051983057338079e-01,-8.650278542697191764e-01
-7.550439018339915043e-01,-9.461774745937496789e-01,-8.893519843151496129e-01
-8.492071184088838542e-01,-9.671332045850559167e-01,-8.657438981172025372e-01
-6.677919205610995945e-01,-9.865788759559955823e-01,-8.992465322022841212e-01
-8.714210656198106975e-01,-8.988835341695362580e-01,-9.372270307383795407e-01
-3.303441941548100891e-01,-8.767793998579334058e-01,-9.610652425023794576e-01
-8.265507351069866226e-01,-9.064257008633894719e-01,-8.149478822642562958e-01
-7.229694329476732406e-01,-9.050183562226236100e-01,-8.512253226297095132e-01
-8.867125582200633405e-01,-9.326705893236340028e-01,-9.769063516690673632e-01
-9.400531765853628041e-01,-9.550910217331461949e-01,-8.780388909304017719e-01
-7.219447728953038990e-01,-9.859802943957742816e-01,-9.517191664107789162e-01
-6.270452642897043072e-01,-8.977485276507422007e-01,-9.635905369287295352e-01
-9.909818600879630734e-01,-9.085219550836745039e-01,-8.840728562189525963e-01
-6.190277089602977956e-01,-9.760525663206540692e-01,-8.639815053875889994e-01
-7.216642799729134916e-01,-9.386651745523835189e-01,-8.178318908961328404e-01
-9.995008869144087482e-01,-9.322389394223906667e-01,-8.207638048540808473e-01
-9.513659206259728052e-01,-9.735245279226258930e-01,-8.642632049692252627e-01
-6.034062331927495526e-01,-9.460397986082250688e-01,-9.070627052948906366e-01
-4.338538591529943478e-01,-9.358756294313793633e-01,-9.887023339595858440e-01
-4.970495825977113147e-01,-9.691623001578387742e-01,-9.355605146222711888e-01
-9.934419801725277166e-01,-9.311127902176885573e-01,-9.096167433347177589e-01
-9.704061441061405668e-01,-9.400005290248724110e-01,-9.634045530104891064e-01
-9.817253658031293018e-01,-9.274122140776053236e-01,-9.710878923276931030e-01
-9.906147676002341473e-01,-9.036531244524232953e-01,-8.584792261559848203e-01
-9.591717461794352362e-01,-9.200429745050859864e-01,-9.902868595250441386e-01
-8.471755363720451237e-01,-9.738973888609068208e-01,-9.754630198247522532e-01
-8.264551772299978394e-01,-9.776122345270963354e-01,-9.103969628096744149e-01
-9.083370381937670990e-01,-8.667245710226886279e-01,-8.958870741086563116e-01
-8.830131577655765396e-01,-8.847650036465134482e-01,-8.623620360495669601e-01
-7.580400829866319468e-01,-9.572432889705707604e-01,-9.706197664165995276e-01
-6.609906940023151378e-01,-8.534222694801048004e-01,-8.317958068256269266e-01
-5.748116172683013225e-01,-9.488726714440305354e-01,-8.412235870628891332e-01
-8.499001467770656015e-01,-9.321964031142384588e-01,-7.766629421822008883e-01
-7.088915757705683829e-01,-9.992603121527998677e-01,-8.284579117914359081e-01
-6.300642191062182373e-01,-9.789831604608556503e-01,-9.589269318234452388e-01
-8.402964199755744712e-01,-9.455715302172931214e-01,-9.450562760153622399e-01
-6.705842737468101777e-01,-8.658010599244166938e-01,-9.333836967089811365e-01
-8.574543732597207368e-01,-9.279606057098731542e-01,-8.016805942274031205e-01
-5.460454627570014985e-01,-8.800420576928116301e-01,-8.405738356902119346e-01
-7.520475465311322605e-01,-9.833113998269430445e-01,-8.402365225241198443e-01
-8.180996700241733866e-01,-9.118112041669450551e-01,-9.105255914865258982e-01
-9.591803454131855311e-01,-9.211001792157907930e-01,-7.878873047613802472e-01
-9.909209185336768089e-01,-9.968918586961814654e-01,-8.693867505791070815e-01
-8.575736004845806448e-01,-9.671610575965040590e-01,-9.236727489605696118e-01
-5.927491841345281509e-01,-9.478127681522954262e-01,-9.577395435483357922e-01
-9.746377779975802236e-01,-9.931019509113939714e-01,-9.262896024910052262e-01
-9.501876276741962890e-01,-9.594570477394821495e-01,-9.083782397038462353e-01
-9.099723020145243924e-01,-8.849617503978006727e-01,-9.268837859437322191e-01
-9.125696778735402637e-01,-9.631414783775500421e-01,-9.603121919429187248e-01
9.769919111554939972e-01,-8.969272078327676923e-01,-9.323505785505494803e-01
-9.274921055549040227e-01,-9.991598766548737132e-01,-8.659370061224678228e-01
-7.990361856286618547e-01,-9.618015124541481331e-01,-9.047396339632334250e-01
-3.174414536898090833e-01,-9.316770844268981167e-01,-8.576027677770942104e-01
-9.794453756227065044e-01,-9.681690258390102111e-01,-8.774151189694436859e-01
-4.920106895973695438e-01,-8.800376393639475214e-01,-8.604992819299810414e-01
-8.391354780243143185e-01,-9.232479684243535267e-01,-8.657403721089843573e-01
-7.744464026595303530e-01,-9.945867211862328139e-01,-9.371661619047687575e-01
-8.363595953570546193e-01,-9.881364853360611322e-01,-8.944404645197101544e-01
-9.264697750014346811e-01,-9.413143554392967571e-01,-9.685151094851985887e-01
-7.944530057243300858e-01,-9.126670720158183148e-01,-8.643233756563584169e-01
-4.494273103193242025e-01,-9.114925972193057557e-01,-9.222335156917847998e-01
-9.114449848848358293e-01,-9.429279791188557303e-01,-9.281365399842644859e-01
-8.166097556277790437e-01,-9.204711068714059863e-01,-9.146660117814553459e-01
-5.623383438562584713e-01,-9.211566119951715148e-01,-8.868154731259999535e-01
-6.986223267999072117e-01,-8.427144359769271897e-01,-8.582763926164886925e-01
-7.033015877516159975e-01,-9.804756650115841188e-01,-8.991378909608283010e-01
-7.304678962920950758e-01,-9.876171150851920100e-01,-7.938575420482903988e-01
-7.306545368945558394e-01,-9.978464732045337904e-01,-9.381418957399093594e-01
-9.483384201734864627e-01,-9.472645191007152965e-01,-9.365869850564415566e-01
-9.363858694940933036e-01,-9.458503003535281284e-01,-9.761317562862815711e-01
-8.384941402220210671e-01,-9.632720027878958202e-01,-9.820852821179464343e-01
-7.670634150331373524e-01,-9.630104003140979030e-01,-8.722104058242083902e-01
-8.164073736404302561e-01,-9.534743136093649651e-01,-8.944039196750063203e-01
-4.587086146621671690e-01,-9.494185857626262770e-01,-8.754562673918203641e-01
-8.136020378065497161e-01,-9.673756713746048952e-01,-8.356617488371055336e-01
-6.347484873394447780e-01,-8.980896098126759375e-01,-9.319121937531982258e-01
-9.920379567718838887e-01,-8.611182456579826727e-01,-9.161080146606946917e-01
-8.463929662828131306e-01,-9.977214507446966474e-01,-8.999662633936069689e-01
-6.916385324604762408e-01,-9.979786275765526460e-01,-8.054976838065852629e-01
-7.579472945763034986e-01,-9.700956237491674683e-01,-8.710704422136653635e-01
-4.657962548442737827e-01,-9.504863856440476377e-01,-8.736839476120441539e-01
-9.064388223702873892e-01,-9.400141600998206393e-01,-8.457369972571378014e-01
-7.169812054533681867e-01,-9.274714107529825613e-01,-8.758732761528992272e-01
-7.723011848945134927e-01,-9.544395220424987114e-01,-9.369634039205910758e-01
-8.803161696049824902e-01,-9.481539647265234683e-01,-9.421212315740363774e-01
-7.541926226287879453e-01,-9.969833844536297729e-01,-7.886293165083037016e-01
-9.680026678868051127e-01,-9.427535374227578036e-01,-8.428092299161830114e-01
-7.306941342774579962e-01,-9.732469356532837956e-01,-9.463798367633148301e-01
-8.585306594650979894e-01,-9.958029434555523141e-01,-9.514468938213341831e-01
-9.266531521247443060e-01,-8.852931087338349325e-01,-8.438139411863150308e-01
-7.970263479210574209e-01,-9.451811143492457878e-01,-8.818176028413287071e-01
-6.451068273119926477e-01,-8.739362702175198505e-01,-9.746355974030903591e-01
-7.703632170330492190e-01,-9.351650011758523284e-01,-8.687608131514075183e-01
-8.392788290992218014e-01,-9.526910967074139203e-01,-9.185144755688103846e-01
-8.136235787849525058e-01,-9.253010155330235742e-01,-9.276097979672679461e-01
-9.532621536933402195e-01,-9.612776782079355264e-01,-9.829443069641954356e-01
-8.555734547594274764e-01,-9.994929087508125365e-01,-9.588550083714282302e-01
-8.706873019276167858e-01,-9.952113823439531215e-01,-8.767855067626687537e-01
-8.805663469724516190e-01,-9.286457668976294544e-01,-9.539414876090051010e-01
-5.530061212405480431e-01,-9.681869185925254806e-01,-8.767404311297504194e-01
-9.345241632054865910e-01,-9.562988206554592363e-01,-8.759239109848269145e-01
-9.301752592086092175e-01,-9.621915365136735065e-01,-9.020098331838586336e-01
-9.175505827273366943e-01,-9.465725002816482991e-01,-9.770121867515054737e-01
-7.136815026280600716e-01,-9.594378243669218209e-01,-9.709275138871183986e-01
-7.871419115794996424e-01,-9.097005018761086248e-01,-9.209008928883444245e-01
-6.903566035426157432e-01,-9.467592314637482964e-01,-9.031249997382821970e-01
-8.473236857352343110e-01,-9.425104482885499069e-01,-9.084712497111041563e-01
-5.320756321941031430e-01,-9.888933221850138011e-01,-9.050218664389823031e-01
-8.419303266738702440e-01,-9.942509620574275786e-01,-8.628219574010064230e-01
9.966635862629341647e-01,-9.164147453598131543e-01,-7.822917914701872366e-01
-8.735033887463024005e-01,-9.125718946231948792e-01,-8.570538167227705895e-01
-7.547533809208458733e-01,-8.637361101127521978e-01,-7.150977949979855364e-01
-9.908773712626478547e-01,-9.994796585999129457e-01,-9.679488307504433564e-01
-7.903994781112692047e-01,-9.883061726644221112e-01,-9.437381482122352283e-01
-9.275344905077819169e-01,-9.742009892578148422e-01,-9.694767081649408036e-01
-9.895746100479679841e-01,-9.614702990162377061e-01,-9.833044820916079232e-01
-7.775471607506737604e-01,-9.733310919092452718e-01,-9.820852821179464343e-01
-8.126159770164882445e-01,-9.920674327836119799e-01,-9.980022190782744662e-01
-7.720362971491643300e-01,-9.798564077011102658e-01,-9.519499390399248639e-01
-9.072251099663845020e-01,-9.881521145954679231e-01,-9.806338447017098892e-01
-9.426556069578841957e-01,-9.523477283621643030e-01,-8.828451286492833283e-01
-7.619806019031053479e-01,-9.632297776338474282e-01,-9.878860640081154054e-01
-6.665634388397254639e-01,-9.722265739128388429e-01,-9.330793707761216860e-01
-8.460801140711029511e-01,-9.574213176410005799e-01,-9.006997198194827137e-01
-8.488827123513741357e-01,-9.718448452804639981e-01,-9.286876432838204742e-01
-9.738164212963266175e-01,-9.602382707818215568e-01,-8.145098096083925876e-01
-8.462727782210013316e-01,-9.828646774240721307e-01,-8.751655504453847989e-01
-9.304760402543491571e-01,-9.842648959597987135e-01,-8.772468971362357149e-01
-8.300419056731345169e-01,-9.272755000420155325e-01,-8.855096404524261944e-01
-4.626875274830749563e-01,-9.446100144529628873e-01,-9.589143167546139157e-01
